Slice,Area,Count,Counter,Max,Mean,Min,Unnamed: 0,X,Y
171,0,1005,0,73,73,73,855,73.333,107.333
172,0,1005,0,78,78,78,860,90.0,133.0
173,0,1005,0,125,125,125,865,77.333,450.0
174,0,1005,0,133,133,133,870,76.0,453.333
175,0,1005,0,126,126,126,875,135.333,276.66700000000003
176,0,1005,0,56,56,56,880,52.0,453.0
177,0,1005,0,55,55,55,885,402.0,87.5
178,0,1005,0,20,20,20,890,431.0,94.0
179,0,1005,0,90,90,90,895,436.5,468.5
180,0,1005,0,15,15,15,900,176.5,435.0
181,0,1005,0,68,68,68,905,305.5,447.5
182,0,1005,0,140,140,140,910,444.0,111.0
183,0,1005,0,57,57,57,915,105.0,108.0
184,0,1005,0,6,6,6,920,418.0,103.333
185,0,1005,0,119,119,119,925,103.5,372.5
186,0,1005,0,103,103,103,930,101.5,480.5
187,0,1005,0,94,94,94,935,108.0,462.5
188,0,1005,0,103,103,103,940,109.0,461.5
189,0,1005,0,93,93,93,945,114.5,435.0
190,0,1005,0,58,58,58,950,292.33299999999997,442.0
191,0,1005,0,97,97,97,955,173.667,446.667
192,0,1005,0,129,129,129,960,173.0,447.333
193,0,1005,0,115,115,115,965,146.333,472.0
194,0,1005,0,114,114,114,970,95.0,439.5
195,0,1005,0,33,33,33,975,177.667,84.0
196,0,1005,0,152,152,152,980,422.667,99.333
197,0,1005,0,2,2,2,985,453.333,90.0
198,0,1005,0,137,137,137,990,410.0,108.0
199,0,1005,0,111,111,111,995,400.667,114.0
200,0,1005,0,38,38,38,1000,352.0,111.333
201,0,1005,0,151,151,151,1005,334.667,111.333
202,0,1295,0,114,114,114,1010,395.333,80.0
203,0,1295,0,22,22,22,1015,237.0,97.0
204,0,1295,0,95,95,95,1020,274.33299999999997,108.667
205,0,1295,0,72,72,72,1025,408.333,104.667
206,0,1295,0,107,107,107,1030,150.667,130.667
207,0,1295,0,89,89,89,1035,132.5,138.5
208,0,1295,0,33,33,33,1040,428.0,444.0
209,0,1295,0,116,116,116,1045,421.333,432.667
210,0,1295,0,97,97,97,1050,441.333,389.333
211,0,1295,0,112,112,112,1055,437.333,407.333
212,0,1295,0,125,125,125,1060,440.0,416.0
213,0,1295,0,159,159,159,1065,100.0,194.0
214,0,1295,0,73,73,73,1070,122.0,102.0
215,0,1295,0,129,129,129,1075,382.667,92.0
216,0,1295,0,133,133,133,1080,386.667,96.667
217,0,1295,0,102,102,102,1085,392.667,94.0
218,0,1295,0,95,95,95,1090,393.333,93.333
219,0,1295,0,99,99,99,1095,385.333,118.667
220,0,1295,0,96,96,96,1100,391.333,80.667
221,0,1295,0,108,108,108,1105,447.333,231.333
222,0,1295,0,151,151,151,1110,179.333,110.0
223,0,1295,0,20,20,20,1115,156.0,108.0
224,0,1295,0,134,134,134,1120,317.0,104.0
225,0,1295,0,65,65,65,1125,234.0,436.667
226,0,1295,0,103,103,103,1130,358.0,442.667
227,0,1295,0,65,65,65,1135,358.667,443.333
228,0,1295,0,115,115,115,1140,348.667,434.667
229,0,1295,0,138,138,138,1145,13.0,1.0
230,0,1295,0,59,59,59,1150,213.0,101.0
231,0,1295,0,104,104,104,1155,431.333,147.333
232,0,1295,0,72,72,72,1160,386.667,106.667
233,0,1295,0,30,30,30,1165,398.0,75.333
234,0,1295,0,124,124,124,1170,417.333,102.0
235,0,1295,0,115,115,115,1175,399.333,70.667
236,0,1295,0,49,49,49,1180,418.0,96.0
237,0,1295,0,115,115,115,1185,417.333,94.667
238,0,1295,0,159,159,159,1190,56.667,148.0
239,0,1295,0,98,98,98,1195,413.333,148.0
240,0,1295,0,89,89,89,1200,413.333,148.0
241,0,1295,0,126,126,126,1205,412.667,165.333
242,0,1295,0,110,110,110,1210,414.0,210.0
243,0,1295,0,3,3,3,1215,414.667,100.0
244,0,1295,0,40,40,40,1220,128.0,125.333
245,0,1295,0,65,65,65,1225,108.0,104.667
246,0,1295,0,91,91,91,1230,396.0,84.667
247,0,1295,0,78,78,78,1235,16.0,6.0
248,0,1295,0,127,127,127,1240,173.0,391.0
249,0,1295,0,132,132,132,1245,127.333,451.333
250,0,1295,0,132,132,132,1250,216.0,422.0
251,0,1295,0,103,103,103,1255,233.333,424.0
252,0,1295,0,97,97,97,1260,237.333,421.333
253,0,1295,0,114,114,114,1265,422.667,169.333
254,0,1295,0,139,139,139,1270,340.667,132.667
255,0,1295,0,111,111,111,1275,64.667,117.333
256,0,1295,0,44,44,44,1280,416.0,108.0
257,0,1295,0,136,136,136,1285,366.667,73.333
258,0,1295,0,178,178,178,1290,177.0,118.0
259,0,1295,0,134,134,134,1295,12.0,10.667
260,0,1620,0,102,102,102,1300,260.0,139.0
261,0,1620,0,151,151,151,1305,286.0,146.0
262,0,1620,0,109,109,109,1310,376.0,138.0
263,0,1620,0,47,47,47,1315,348.0,159.0
264,0,1620,0,101,101,101,1320,335.0,164.0
265,0,1620,0,102,102,102,1325,331.0,166.0
266,0,1620,0,154,154,154,1330,326.0,168.0
267,0,1620,0,173,173,173,1335,312.0,176.0
268,0,1620,0,161,161,161,1340,296.0,184.0
269,0,1620,0,80,80,80,1345,290.0,191.0
270,0,1620,0,129,129,129,1350,280.0,198.0
271,0,1620,0,81,81,81,1355,277.0,204.333
272,0,1620,0,148,148,148,1360,375.333,87.333
273,0,1620,0,152,152,152,1365,388.667,78.0
274,0,1620,0,23,23,23,1370,396.667,78.0
275,0,1620,0,98,98,98,1375,395.333,78.0
276,0,1620,0,122,122,122,1380,449.333,108.0
277,0,1620,0,49,49,49,1385,382.667,459.333
278,0,1620,0,81,81,81,1390,478.667,381.333
279,0,1620,0,109,109,109,1395,452.0,449.333
280,0,1620,0,81,81,81,1400,106.0,404.0
281,0,1620,0,86,86,86,1405,114.0,406.0
282,0,1620,0,93,93,93,1410,169.0,438.0
283,0,1620,0,28,28,28,1415,120.0,108.667
284,0,1620,0,150,150,150,1420,92.667,106.667
285,0,1620,0,116,116,116,1425,151.0,158.5
286,0,1620,0,151,151,151,1430,159.333,158.0
287,0,1620,0,86,86,86,1435,149.0,126.0
288,0,1620,0,156,156,156,1440,93.5,114.0
289,0,1620,0,95,95,95,1445,92.5,111.5
290,0,1620,0,102,102,102,1450,118.0,303.0
291,0,1620,0,78,78,78,1455,143.333,441.333
292,0,1620,0,103,103,103,1460,76.667,367.333
293,0,1620,0,117,117,117,1465,81.333,336.0
294,0,1620,0,118,118,118,1470,90.667,245.333
295,0,1620,0,74,74,74,1475,428.0,86.667
296,0,1620,0,96,96,96,1480,470.0,154.0
297,0,1620,0,140,140,140,1485,474.667,146.667
298,0,1620,0,143,143,143,1490,474.667,152.667
299,0,1620,0,129,129,129,1495,476.667,160.667
300,0,1620,0,16,16,16,1500,450.667,132.0
301,0,1620,0,110,110,110,1505,418.0,440.667
302,0,1620,0,55,55,55,1510,408.667,446.0
303,0,1620,0,127,127,127,1515,315.0,82.667
304,0,1620,0,75,75,75,1520,309.66700000000003,85.333
305,0,1620,0,57,57,57,1525,275.0,85.0
306,0,1620,0,32,32,32,1530,264.0,77.0
307,0,1620,0,82,82,82,1535,420.0,408.0
308,0,1620,0,80,80,80,1540,433.333,410.667
309,0,1620,0,109,109,109,1545,430.667,442.667
310,0,1620,0,70,70,70,1550,425.333,432.0
311,0,1620,0,128,128,128,1555,433.333,433.333
312,0,1620,0,79,79,79,1560,422.667,376.0
313,0,1620,0,97,97,97,1565,405.333,84.667
314,0,1620,0,115,115,115,1570,405.333,186.667
315,0,1620,0,92,92,92,1575,424.667,226.0
316,0,1620,0,118,118,118,1580,391.333,335.333
317,0,1620,0,10,10,10,1585,417.333,96.0
318,0,1620,0,84,84,84,1590,319.0,464.0
319,0,1620,0,68,68,68,1595,53.333,113.333
320,0,1620,0,155,155,155,1600,61.333,212.0
321,0,1620,0,23,23,23,1605,56.667,136.667
322,0,1620,0,125,125,125,1610,142.667,450.0
323,0,1620,0,112,112,112,1615,114.0,398.0
324,0,1620,0,137,137,137,1620,59.333,180.0
325,0,2095,0,21,21,21,1625,54.667,218.667
326,0,2095,0,48,48,48,1630,466.667,420.0
327,0,2095,0,93,93,93,1635,466.667,415.333
328,0,2095,0,29,29,29,1640,452.0,77.333
329,0,2095,0,137,137,137,1645,452.0,102.0
330,0,2095,0,131,131,131,1650,446.667,278.0
331,0,2095,0,97,97,97,1655,463.333,354.0
332,0,2095,0,107,107,107,1660,457.333,406.667
333,0,2095,0,0,0,0,1665,161.0,229.333
334,0,2095,0,111,111,111,1670,273.0,80.667
335,0,2095,0,110,110,110,1675,275.66700000000003,80.667
336,0,2095,0,138,138,138,1680,386.0,82.667
337,0,2095,0,42,42,42,1685,438.0,80.5
338,0,2095,0,123,123,123,1690,303.66700000000003,102.667
339,0,2095,0,88,88,88,1695,432.333,109.333
340,0,2095,0,67,67,67,1700,431.333,402.0
341,0,2095,0,51,51,51,1705,90.667,167.333
342,0,2095,0,80,80,80,1710,90.667,175.333
343,0,2095,0,55,55,55,1715,68.667,182.667
344,0,2095,0,157,157,157,1720,74.0,200.0
345,0,2095,0,167,167,167,1725,67.333,262.0
346,0,2095,0,160,160,160,1730,48.667,131.333
347,0,2095,0,103,103,103,1735,109.333,130.0
348,0,2095,0,0,0,0,1740,58.0,152.667
349,0,2095,0,112,112,112,1745,102.667,253.333
350,0,2095,0,130,130,130,1750,104.667,347.0
351,0,2095,0,133,133,133,1755,51.333,183.333
352,0,2095,0,139,139,139,1760,105.333,444.667
353,0,2095,0,125,125,125,1765,156.667,463.333
354,0,2095,0,130,130,130,1770,236.0,463.0
355,0,2095,0,121,121,121,1775,239.0,453.0
356,0,2095,0,123,123,123,1780,48.0,149.333
357,0,2095,0,130,130,130,1785,50.667,133.333
358,0,2095,0,123,123,123,1790,50.667,189.333
359,0,2095,0,140,140,140,1795,59.333,151.333
360,0,2095,0,137,137,137,1800,76.667,146.0
361,0,2095,0,171,171,171,1805,77.333,144.0
362,0,2095,0,8,8,8,1810,88.0,156.667
363,0,2095,0,86,86,86,1815,69.333,191.333
364,0,2095,0,112,112,112,1820,70.667,193.333
365,0,2095,0,130,130,130,1825,73.333,208.0
366,0,2095,0,101,101,101,1830,384.0,399.0
367,0,2095,0,123,123,123,1835,393.333,326.66700000000003
368,0,2095,0,97,97,97,1840,438.0,89.333
369,0,2095,0,114,114,114,1845,456.0,185.333
370,0,2095,0,17,17,17,1850,446.667,120.0
371,0,2095,0,109,109,109,1855,478.0,330.667
372,0,2095,0,78,78,78,1860,474.0,337.333
373,0,2095,0,40,40,40,1865,467.333,400.667
374,0,2095,0,80,80,80,1870,442.667,434.667
375,0,2095,0,111,111,111,1875,438.667,402.0
376,0,2095,0,78,78,78,1880,432.667,397.333
377,0,2095,0,110,110,110,1885,409.333,418.0
378,0,2095,0,123,123,123,1890,409.333,417.333
379,0,2095,0,55,55,55,1895,95.333,386.0
380,0,2095,0,95,95,95,1900,321.0,441.333
381,0,2095,0,81,81,81,1905,447.0,429.333
382,0,2095,0,75,75,75,1910,458.333,449.333
383,0,2095,0,116,116,116,1915,336.333,474.0
384,0,2095,0,52,52,52,1920,210.333,474.0
385,0,2095,0,84,84,84,1925,98.0,406.0
386,0,2095,0,64,64,64,1930,96.0,237.333
387,0,2095,0,40,40,40,1935,342.0,91.333
388,0,2095,0,136,136,136,1940,405.333,82.667
389,0,2095,0,115,115,115,1945,259.66700000000003,478.0
390,0,2095,0,88,88,88,1950,213.0,468.0
391,0,2095,0,85,85,85,1955,123.0,422.0
392,0,2095,0,38,38,38,1960,243.0,336.667
393,0,2095,0,111,111,111,1965,240.333,339.333
394,0,2095,0,19,19,19,1970,414.667,84.0
395,0,2095,0,104,104,104,1975,414.0,69.333
396,0,2095,0,66,66,66,1980,413.333,73.333
397,0,2095,0,114,114,114,1985,412.667,72.667
398,0,2095,0,70,70,70,1990,299.33299999999997,106.667
399,0,2095,0,117,117,117,1995,75.333,237.333
400,0,2095,0,9,9,9,2000,408.0,75.0
401,0,2095,0,17,17,17,2005,395.0,69.0
402,0,2095,0,125,125,125,2010,374.0,142.0
403,0,2095,0,139,139,139,2015,81.0,284.0
404,0,2095,0,125,125,125,2020,86.0,429.0
405,0,2095,0,116,116,116,2025,89.0,444.0
406,0,2095,0,105,105,105,2030,57.333,384.0
407,0,2095,0,201,201,201,2035,142.0,111.333
408,0,2095,0,184,184,184,2040,157.333,110.0
409,0,2095,0,171,171,171,2045,154.0,119.333
410,0,2095,0,83,83,83,2050,64.0,115.333
411,0,2095,0,126,126,126,2055,111.333,114.667
412,0,2095,0,73,73,73,2060,461.333,439.333
413,0,2095,0,52,52,52,2065,476.667,456.0
414,0,2095,0,24,24,24,2070,450.667,416.0
415,0,2095,0,110,110,110,2075,451.333,414.667
416,0,2095,0,80,80,80,2080,447.333,407.333
417,0,2095,0,108,108,108,2085,460.667,404.0
418,0,2095,0,101,101,101,2090,459.333,403.333
419,0,2095,0,37,37,37,2095,458.667,405.333
420,0,2695,0,110,110,110,2100,405.333,432.667
421,0,2695,0,122,122,122,2105,301.33299999999997,463.333
422,0,2695,0,117,117,117,2110,313.33299999999997,449.333
423,0,2695,0,123,123,123,2115,328.0,434.667
424,0,2695,0,124,124,124,2120,332.0,432.667
425,0,2695,0,100,100,100,2125,480.0,422.0
426,0,2695,0,125,125,125,2130,479.333,438.667
427,0,2695,0,69,69,69,2135,420.667,415.333
428,0,2695,0,43,43,43,2140,480.667,288.66700000000003
429,0,2695,0,41,41,41,2145,189.0,110.667
430,0,2695,0,115,115,115,2150,160.333,109.333
431,0,2695,0,119,119,119,2155,156.0,456.0
432,0,2695,0,115,115,115,2160,47.333,134.667
433,0,2695,0,87,87,87,2165,44.0,135.333
434,0,2695,0,103,103,103,2170,70.0,112.667
435,0,2695,0,96,96,96,2175,317.0,76.667
436,0,2695,0,1,1,1,2180,431.667,93.333
437,0,2695,0,119,119,119,2185,400.333,84.0
438,0,2695,0,65,65,65,2190,412.333,89.333
439,0,2695,0,74,74,74,2195,69.333,130.0
440,0,2695,0,122,122,122,2200,2.0,9.0
441,0,2695,0,81,81,81,2205,78.0,296.66700000000003
442,0,2695,0,108,108,108,2210,412.667,187.333
443,0,2695,0,129,129,129,2215,412.667,190.667
444,0,2695,0,95,95,95,2220,384.0,82.0
445,0,2695,0,81,81,81,2225,380.667,82.0
446,0,2695,0,163,163,163,2230,9.0,7.0
447,0,2695,0,75,75,75,2235,409.333,203.333
448,0,2695,0,4,4,4,2240,101.333,102.667
449,0,2695,0,40,40,40,2245,378.0,444.0
450,0,2695,0,76,76,76,2250,76.667,121.333
451,0,2695,0,81,81,81,2255,55.333,101.333
452,0,2695,0,106,106,106,2260,85.333,110.667
453,0,2695,0,87,87,87,2265,80.0,443.333
454,0,2695,0,113,113,113,2270,217.667,94.667
455,0,2695,0,82,82,82,2275,217.667,93.333
456,0,2695,0,0,0,0,2280,115.0,104.667
457,0,2695,0,3,3,3,2285,352.0,111.333
458,0,2695,0,49,49,49,2290,429.333,438.667
459,0,2695,0,24,24,24,2295,246.667,450.0
460,0,2695,0,125,125,125,2300,150.667,438.0
461,0,2695,0,69,69,69,2305,113.333,336.667
462,0,2695,0,19,19,19,2310,110.0,324.0
463,0,2695,0,34,34,34,2315,71.333,390.0
464,0,2695,0,84,84,84,2320,53.333,263.33299999999997
465,0,2695,0,11,11,11,2325,62.667,356.667
466,0,2695,0,60,60,60,2330,286.66700000000003,424.0
467,0,2695,0,118,118,118,2335,274.0,448.0
468,0,2695,0,118,118,118,2340,104.0,454.0
469,0,2695,0,110,110,110,2345,46.667,428.0
470,0,2695,0,55,55,55,2350,48.0,383.333
471,0,2695,0,48,48,48,2355,64.0,136.0
472,0,2695,0,153,153,153,2360,6.0,14.0
473,0,2695,0,88,88,88,2365,180.667,446.667
474,0,2695,0,51,51,51,2370,380.0,99.0
475,0,2695,0,152,152,152,2375,91.333,159.333
476,0,2695,0,95,95,95,2380,47.333,335.333
477,0,2695,0,28,28,28,2385,77.333,113.333
478,0,2695,0,152,152,152,2390,72.667,143.333
479,0,2695,0,68,68,68,2395,69.333,232.667
480,0,2695,0,115,115,115,2400,232.0,92.0
481,0,2695,0,105,105,105,2405,236.0,92.0
482,0,2695,0,66,66,66,2410,243.333,93.333
483,0,2695,0,125,125,125,2415,89.333,108.0
484,0,2695,0,176,176,176,2420,80.0,114.667
485,0,2695,0,154,154,154,2425,15.0,3.0
486,0,2695,0,107,107,107,2430,128.667,437.333
487,0,2695,0,122,122,122,2435,84.667,440.667
488,0,2695,0,6,6,6,2440,154.0,98.0
489,0,2695,0,40,40,40,2445,82.0,95.333
490,0,2695,0,66,66,66,2450,60.0,102.0
491,0,2695,0,31,31,31,2455,423.333,104.0
492,0,2695,0,42,42,42,2460,425.333,104.667
493,0,2695,0,124,124,124,2465,429.333,108.0
494,0,2695,0,117,117,117,2470,351.333,367.333
495,0,2695,0,89,89,89,2475,338.0,344.667
496,0,2695,0,144,144,144,2480,312.0,302.66700000000003
497,0,2695,0,121,121,121,2485,298.0,289.33299999999997
498,0,2695,0,14,14,14,2490,412.0,106.667
499,0,2695,0,122,122,122,2495,120.0,360.667
500,0,2695,0,119,119,119,2500,114.0,351.333
501,0,2695,0,133,133,133,2505,113.333,348.667
502,0,2695,0,136,136,136,2510,126.0,344.667
503,0,2695,0,150,150,150,2515,129.333,342.0
504,0,2695,0,124,124,124,2520,128.0,334.0
505,0,2695,0,60,60,60,2525,195.333,471.333
506,0,2695,0,54,54,54,2530,193.333,467.333
507,0,2695,0,73,73,73,2535,87.333,460.667
508,0,2695,0,87,87,87,2540,392.0,331.333
509,0,2695,0,76,76,76,2545,401.333,378.667
510,0,2695,0,63,63,63,2550,403.333,405.333
511,0,2695,0,55,55,55,2555,105.333,93.333
512,0,2695,0,67,67,67,2560,103.333,95.333
513,0,2695,0,91,91,91,2565,74.667,118.667
514,0,2695,0,161,161,161,2570,71.333,128.0
515,0,2695,0,16,16,16,2575,60.0,92.0
516,0,2695,0,154,154,154,2580,69.333,174.0
517,0,2695,0,133,133,133,2585,46.667,174.667
518,0,2695,0,117,117,117,2590,52.0,113.333
519,0,2695,0,47,47,47,2595,74.667,96.0
520,0,2695,0,83,83,83,2600,72.0,122.667
521,0,2695,0,88,88,88,2605,74.667,142.667
522,0,2695,0,84,84,84,2610,69.333,147.333
523,0,2695,0,166,166,166,2615,72.0,156.0
524,0,2695,0,169,169,169,2620,75.333,137.333
525,0,2695,0,175,175,175,2625,75.333,220.0
526,0,2695,0,126,126,126,2630,74.667,214.667
527,0,2695,0,106,106,106,2635,73.333,212.667
528,0,2695,0,80,80,80,2640,53.333,125.333
529,0,2695,0,133,133,133,2645,89.333,108.667
530,0,2695,0,175,175,175,2650,82.0,204.0
531,0,2695,0,120,120,120,2655,70.0,102.667
532,0,2695,0,78,78,78,2660,74.667,101.333
533,0,2695,0,180,180,180,2665,71.333,140.0
534,0,2695,0,51,51,51,2670,66.667,119.333
535,0,2695,0,102,102,102,2675,70.667,127.333
536,0,2695,0,97,97,97,2680,68.667,131.333
537,0,2695,0,147,147,147,2685,70.667,132.0
538,0,2695,0,166,166,166,2690,72.0,144.667
539,0,2695,0,59,59,59,2695,68.0,136.667
540,0,3050,0,95,95,95,2700,62.0,118.0
541,0,3050,0,133,133,133,2705,70.667,143.333
542,0,3050,0,80,80,80,2710,68.667,171.333
543,0,3050,0,145,145,145,2715,62.667,119.333
